SymbolId,TradeTime,Index,Size,TotalVolume,Price,ReportingExchange,TradeCondition
DNN,20250717 10:52:29.950000,3758488,500,26872250,2.1,NTRF,12544
DNN,20250717 10:52:36.349000,3761744,3,26872253,2.1,NQNX,12659
DNN,20250717 10:52:39.256000,3762658,1600,26873853,2.1,NYSE,12544
DNN,20250717 10:52:41.901000,3763526,6,26873859,2.1,NQNX,12659
DNN,20250717 10:52:43.489000,3764053,664,26874523,2.1,NYSE,12544
DNN,20250717 10:52:43.490000,3764055,100,26874623,2.1,NQNX,12544
DNN,20250717 10:52:43.490000,3764056,300,26874923,2.1,NQNX,12544
DNN,20250717 10:52:43.490000,3764057,100,26875023,2.1,NQNX,12544
DNN,20250717 10:52:43.491000,3764058,200,26875223,2.1,NQNX,12544
DNN,20250717 10:52:43.491000,3764059,200,26875423,2.1,NQNX,12544
DNN,20250717 10:52:43.491000,3764060,133,26875556,2.1,NQNX,12544
DNN,20250717 10:52:43.492000,3764061,400,26875956,2.1,NQNX,12544
DNN,20250717 10:52:43.492000,3764064,300,26876956,2.1,NQNX,12544
DNN,20250717 10:52:43.492000,3764062,300,26876256,2.1,NQNX,12544
DNN,20250717 10:52:43.492000,3764063,400,26876656,2.1,NQNX,12544
DNN,20250717 10:52:56.826000,3769026,100,26877056,2.1,NQNX,12544
DNN,20250717 10:53:00.588000,3770340,1600,26878656,2.1,NYSE,12544
DNN,20250717 10:53:00.671000,3770370,3,26878659,2.1,NYSE,12659
DNN,20250717 10:53:00.727000,3770379,42,26878701,2.1,NYSE,12659
DNN,20250717 10:53:09.277000,3774951,476,26879177,2.1,NQNX,12544
DNN,20250717 10:53:09.277000,3774952,1,26879178,2.1,NQNX,12640
DNN,20250717 10:53:16.661000,3778463,78,26879256,2.1,NQNX,12659
DNN,20250717 10:53:19.697000,3779870,477,26879733,2.1,NQNX,12544
DNN,20250717 10:53:19.698000,3779871,5848,26885581,2.1,NQNX,12544
DNN,20250717 10:53:19.700000,3779872,1,26885582,2.1,BOST,12659
DNN,20250717 10:53:20.392000,3780112,1194,26886776,2.1,NYSE,12544
DNN,20250717 10:53:24.162000,3782903,70,26886846,2.1,NQNX,12659
DNN,20250717 10:53:24.340000,3782955,1500,26888346,2.1,NQNX,12544
DNN,20250717 10:53:30.800000,3785834,74,26888420,2.1,NQNX,12659
DNN,20250717 10:53:31.021000,3785968,1600,26890020,2.1,NYSE,12544
DNN,20250717 10:53:33.833000,3787273,1,26890021,2.1,NQNX,12659
DNN,20250717 10:53:36.502000,3788194,300,26891921,2.1,PACF,12544
DNN,20250717 10:53:36.502000,3788193,100,26891621,2.1,PACF,12544
DNN,20250717 10:53:36.502000,3788192,1500,26891521,2.1,PACF,12544
DNN,20250717 10:53:37.038000,3788433,200,26892121,2.1,NQNX,12544
DNN,20250717 10:53:40.448000,3789783,4000,26896121,2.1,NQNX,12544
DNN,20250717 10:53:50.350000,3793280,200,26896321,2.1,NQNX,12544
DNN,20250717 10:53:50.351000,3793285,300,26897621,2.1,PACF,12544
DNN,20250717 10:53:50.351000,3793282,300,26896821,2.1,BATS,12544
DNN,20250717 10:53:50.351000,3793281,200,26896521,2.1,MEMX,12544
DNN,20250717 10:53:50.351000,3793283,300,26897121,2.1,EDGX,12544
DNN,20250717 10:53:50.351000,3793286,300,26897921,2.1,NYSE,12544
DNN,20250717 10:53:50.351000,3793284,200,26897321,2.1,EDGE,12544
DNN,20250717 10:53:50.352000,3793287,300,26898221,2.1,NQEX,12544
